CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/24/16,7644953,670480,5900
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/24/16,7652081,665994,200
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/25/16,7633495,664095,6502
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/26/16,7648839,681794,1101
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/26/16,7649231,684329,2100
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/26/16,7651047,666240,200
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/26/16,7692648,671191,9102
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/27/16,7648321,693696,3402
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/27/16,7674033,672168,8302
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/28/16,7629037,682995,6900
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/28/16,7691520,679072,9702
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/29/16,7654919,697398,3100
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/29/16,7663272,683945,1801
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/29/16,7680974,666351,8901
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/29/16,7688404,682678,9301
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/30/16,7640559,687512,4900
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/30/16,7644097,682589,10600
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/30/16,7670786,675129,8301
OTHER,TRAFFIC,ACCHR ,ACCIDENT - HIT AND RUN - COLD                     ,11/30/16,7670786,675129,8301
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/1/16,7649433,676298,1000
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/1/16,7672079,662383,8902
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/1/16,7680219,692486,7900
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/2/16,7627269,711393,4101
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/2/16,7628913,679479,6900
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/2/16,7644181,684748,5100
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/2/16,7656195,688405,2502
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/3/16,7659045,696758,3000
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/5/16,7679728,676467,8202
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/6/16,7643979,702407,3802
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/8/16,7670293,667009,602
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/9/16,7640046,705579,3901
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/12/16,7636849,680325,4602
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/12/16,7643706,710309,7202
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/13/16,7652755,682718,2000
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/13/16,7666241,667065,501
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/13/16,7672814,695046,
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/13/16,7675127,672119,8302
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/13/16,7692736,665744,9903
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/14/16,7631149,658998,6403
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/14/16,7644616,684568,5100
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/14/16,7671272,692265,2903
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/15/16,7640371,687073,4900
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/15/16,7685502,682949,9202
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/16/16,7654937,686380,2000
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/16/16,7658956,688684,2702
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/17/16,7643482,704601,3801
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/17/16,7648339,691151,2203
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/17/16,7671998,703308,7300
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/19/16,7642551,683929,5200
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/19/16,7664071,697347,7500
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/20/16,7650078,688527,2402
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/20/16,7657898,674564,901
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/21/16,7649192,690924,2203
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/21/16,7658816,673597,802
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/21/16,7669667,674175,8301
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/23/16,7651268,693306,3302
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/23/16,7669718,695444,7600
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/23/16,7670715,671594,8301
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/23/16,7671575,667819,601
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/24/16,7648858,699825,3601
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/24/16,7659152,687827,2702
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/27/16,7649491,676185,1000
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/28/16,7666657,682747,1601
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/29/16,7660889,701331,7300
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/29/16,7673511,684527,8100
OTHER,TRAFFIC,ACCHRP,ACCIDENT - HIT & RUN - PRIORITY                   ,11/30/16,7643159,686914,5100
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/1/16,7633734,694193,4300
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/2/16,7662872,685067,1801
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/3/16,7624891,709607,4200
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/3/16,7639462,681793,4602
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/4/16,7656665,688106,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/5/16,7672602,674182,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/6/16,7641222,668761,6001
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/6/16,7644316,691363,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/6/16,7668857,693340,2902
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/8/16,7652115,697174,3200
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/8/16,7666380,687569,1701
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/8/16,7667483,677313,1601
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/9/16,7644485,663574,6200
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/9/16,7646830,682005,1101
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/9/16,7673536,684739,8100
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/10/16,7629952,710402,4101
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/10/16,7653580,690989,2501
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/11/16,7652362,686640,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/11/16,7680719,676299,9000
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/13/16,7674039,687346,8001
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/14/16,7642372,684572,5000
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/14/16,7643842,709875,7202
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/14/16,7644214,686899,5100
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/14/16,7646574,681646,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/14/16,7678958,705183,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/15/16,7634147,678526,4602
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/15/16,7647580,685575,2303
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/15/16,7648397,684672,2100
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/15/16,7671543,682139,1702
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/16/16,7631917,667567,6701
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/16/16,7635781,704618,3901
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/16/16,7648242,685036,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/17/16,7659083,698411,3603
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/18/16,7669057,671694,502
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/19/16,7644796,691923,2203
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/21/16,7648874,711226,7202
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/21/16,7666056,698587,7400
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/22/16,7647212,688355,2303
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/22/16,7662950,690809,2801
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/22/16,7681577,684540,9302
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/22/16,7682211,691362,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/22/16,7689753,676367,9701
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/23/16,7645665,678365,5700
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/23/16,7671622,669549,601
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/24/16,7648359,692065,2203
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/24/16,7672727,681839,
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/25/16,7634493,684405,4601
OTHER,TRAFFIC,ACCINJ,ACCIDENT - INJURY                                 ,11/25/16,7657785,670681,301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/24/16,7670064,694191,2903
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/24/16,7673653,682453,8201
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/24/16,7676633,673599,8302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/24/16,7679448,666279,8901
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/24/16,7679811,691408,8002
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/24/16,7683807,696497,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7626982,709010,4102
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7643898,682109,
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7644226,686113,5100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7644226,686113,5100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7648627,697828,3301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7649363,687099,2303
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7651083,693553,3302
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7673942,702117,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/25/16,7688494,697097,10200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7639467,684015,5200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7640169,684733,4800
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7642766,684910,5100
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7648233,677573,1102
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7657767,680216,1301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/26/16,7680986,666689,8901
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7631398,709853,4101
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7648963,685966,2303
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7651188,687002,2402
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7676155,695790,7900
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7676155,695790,7900
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/27/16,7681507,688843,9400
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7650579,687362,2402
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7659031,681081,1400
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7668243,669281,502
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7674134,702012,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7680304,699712,7300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7688234,675981,9101
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/28/16,7690024,681395,9701
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7636603,692734,4300
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7642097,681726,5600
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7643922,709607,7202
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7652386,662587,200
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7657281,680092,1301
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7664274,699911,7400
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7669255,669042,601
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/29/16,7676521,696576,7900
OTHER,PROPERTY CRIME,THEFT ,THEFT - COLD                                      ,11/30/16,7624762,709247,4200
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/9/16,7670357,687453,2903
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/10/16,7625868,714360,4101
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/10/16,7635079,706518,4001
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/11/16,7644931,683511,10600
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/12/16,7645916,685680,
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/15/16,7675221,671794,8302
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/16/16,7644869,684100,10600
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/17/16,7658156,687633,
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/17/16,7669872,693709,2903
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/19/16,7644256,700415,
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/26/16,7643659,717356,7201
OTHER,PROPERTY CRIME,VANDP ,VANDALISM - PRIORITY                              ,11/27/16,7641504,662377,6300
OTHER,PROPERTY CRIME,VEHST ,VEHICLE STOLEN - COLD                             ,11/1/16,7630524,708144,4001
OTHER,PROPERTY CRIME,VEHST ,VEHICLE STOLEN - COLD                             ,11/1/16,7649343,693714,3302
OTHER,PROPERTY CRIME,VEHST ,VEHICLE STOLEN - COLD                             ,11/1/16,7660269,683582,1802
OTHER,PROPERTY CRIME,VEHST ,VEHICLE STOLEN - COLD                             ,11/1/16,7665736,673366,702
OTHER,PROPERTY CRIME,VEHST ,VEHICLE STOLEN - COLD                             ,11/1/16,7691011,676362,9702
OTHER,PROPERTY CRIME,VEHST ,VEHICLE STOLEN - COLD                             ,11/1/16,7692602,693988,10200
OTHER,PROPERTY CRIME,VEHST ,VEHICLE STOLEN - COLD                             ,11/2/16,7637614,667520,6702
